photo_filename,width,height,class,xmin,ymin,xmax,ymax
houston_1148438059688277555_20151226.jpg,1080,1080,Ralph Lauren Corporation,10,11,1021,1054
houston_1148619513550485402_20151226.jpg,1080,1080,Ralph Lauren Corporation,10,11,1021,1054
houston_1153237639981528793_20160102.jpg,640,640,Ralph Lauren Corporation,100,13,549,604
houston_1181461273313757165_20160209.jpg,1080,1349,Ralph Lauren Corporation,185,27,1012,1210
houston_1186317105289400537_20160216.jpg,1080,1080,Ralph Lauren Corporation,226,57,394,117
houston_1186713233827942583_20160217.jpg,1080,1080,Ralph Lauren Corporation,165,575,369,891
houston_1187365302817446112_20160218.jpg,1080,1349,Ralph Lauren Corporation,46,0,879,1078
houston_1200408108908768676_20160307.jpg,1080,608,Ralph Lauren Corporation,163,8,961,602
houston_1202978474159578344_20160310.jpg,640,631,Ralph Lauren Corporation,2,17,590,557
houston_1211224738276012464_20160322.jpg,640,640,Ralph Lauren Corporation,0,365,145,514
houston_1214237409103623349_20160326.jpg,1080,1080,Ralph Lauren Corporation,266,58,839,995
houston_1218907160110029317_20160401.jpg,1080,1080,Ralph Lauren Corporation,12,731,353,1053
houston_1219922091074820187_20160403.jpg,1080,1080,Ralph Lauren Corporation,15,12,1003,1008
houston_1231643822143017414_20160419.jpg,1080,1155,Ralph Lauren Corporation,37,298,769,591
houston_1241057720250162769_20160502.jpg,640,640,Ralph Lauren Corporation,92,45,449,517
houston_1242126849980743467_20160503.jpg,750,750,Ralph Lauren Corporation,27,21,694,642
houston_1243595158658194361_20160505.jpg,640,640,Ralph Lauren Corporation,69,0,565,617
houston_1243743422570909437_20160505.jpg,1080,1080,Ralph Lauren Corporation,94,623,214,926
houston_1252238204124731512_20160517.jpg,480,600,Ralph Lauren Corporation,13,27,433,529
houston_1254505262399538115_20160520.jpg,1080,565,Ralph Lauren Corporation,30,171,1064,338
houston_1256655104798480938_20160523.jpg,1080,1080,Ralph Lauren Corporation,193,20,947,973
houston_1262796069444872788_20160601.jpg,1080,1080,Ralph Lauren Corporation,20,113,1041,896
houston_1263746147048552425_20160602.jpg,480,480,Ralph Lauren Corporation,0,10,332,332
houston_1268378762351208877_20160608.jpg,1080,1166,Ralph Lauren Corporation,503,0,774,739
houston_1268883567761819823_20160609.jpg,1080,1349,Ralph Lauren Corporation,744,458,810,574
houston_1269262750367153627_20160610.jpg,1080,1349,Ralph Lauren Corporation,267,91,1063,1298
houston_1270040647038557292_20160611.jpg,320,341,Ralph Lauren Corporation,11,0,306,310
houston_1274767771875376976_20160617.jpg,1080,1241,Ralph Lauren Corporation,104,15,993,1051
houston_1276824969429396791_20160620.jpg,480,579,Ralph Lauren Corporation,0,18,377,475
houston_1277798057500753924_20160621.jpg,1080,1080,Ralph Lauren Corporation,0,111,1076,1011
houston_1278654771542088447_20160623.jpg,1080,718,Ralph Lauren Corporation,20,124,934,693
houston_1279842846979197735_20160624.jpg,1080,1350,Ralph Lauren Corporation,0,7,940,1289
houston_1280598913133106222_20160625.jpg,1080,1080,Ralph Lauren Corporation,1,257,1080,790
houston_1285048004097409987_20160701.jpg,1080,1349,Ralph Lauren Corporation,2,11,921,1056
houston_1289844534461048385_20160708.jpg,1080,1086,Ralph Lauren Corporation,138,58,944,947
houston_1291881804702083892_20160711.jpg,750,937,Ralph Lauren Corporation,28,90,676,719
houston_1292359790806249937_20160711.jpg,1080,1080,Ralph Lauren Corporation,0,19,929,937
houston_1292428004702382247_20160712.jpg,1080,1349,Ralph Lauren Corporation,172,1078,319,1293
houston_1292860988735678630_20160712.jpg,1080,1080,Ralph Lauren Corporation,21,77,1070,1050
houston_1293789648367162608_20160713.jpg,750,750,Ralph Lauren Corporation,0,142,715,548
houston_1295640608639133157_20160716.jpg,750,750,Ralph Lauren Corporation,58,0,662,687
houston_1297429387020471728_20160718.jpg,750,750,Ralph Lauren Corporation,0,1,541,495
houston_1299016735302734035_20160721.jpg,1080,1080,Ralph Lauren Corporation,122,312,1080,1004
houston_1299723348524121103_20160722.jpg,480,600,Ralph Lauren Corporation,21,2,414,534
houston_1300338850807474739_20160723.jpg,1080,1080,Ralph Lauren Corporation,38,0,1080,1010
houston_1301561642768788317_20160724.jpg,1080,1080,Ralph Lauren Corporation,37,32,1037,1024
houston_1304418741358313584_20160728.jpg,320,240,Ralph Lauren Corporation,127,62,232,212
houston_1314543784176740262_20160811.jpg,1080,1349,Ralph Lauren Corporation,0,9,1007,1205
houston_1314919097753951011_20160812.jpg,1080,1350,Ralph Lauren Corporation,445,869,850,1141
houston_1314968114538111587_20160812.jpg,1080,1080,Ralph Lauren Corporation,31,271,981,839
houston_1323498794687480874_20160823.jpg,1080,1080,Ralph Lauren Corporation,114,51,926,1049
houston_1326119557450897549_20160827.jpg,1080,722,Ralph Lauren Corporation,854,2,1078,421
houston_1326340216864543707_20160827.jpg,640,640,Ralph Lauren Corporation,70,4,632,638
houston_1327748483214213886_20160829.jpg,1080,1342,Ralph Lauren Corporation,76,6,867,1148
houston_1328019466407310182_20160830.jpg,1080,1080,Ralph Lauren Corporation,164,332,728,676
houston_1328019628902925502_20160830.jpg,1080,1080,Ralph Lauren Corporation,174,334,762,665
houston_1330281325839796365_20160902.jpg,480,480,Ralph Lauren Corporation,44,28,479,467
houston_1332588881812294404_20160905.jpg,1080,1080,Ralph Lauren Corporation,92,18,963,1025
houston_1333652761930007543_20160906.jpg,750,746,Ralph Lauren Corporation,294,11,643,624
houston_1334064637666229499_20160907.jpg,1080,1080,Ralph Lauren Corporation,180,0,924,1058
houston_1335026507714120204_20160908.jpg,1080,1080,Ralph Lauren Corporation,371,53,900,1061
houston_1336212239283199283_20160910.jpg,1080,1080,Ralph Lauren Corporation,158,109,293,790
houston_1337833091145869760_20160912.jpg,640,640,Ralph Lauren Corporation,81,30,560,570
houston_1340607870764589345_20160916.jpg,1080,1348,Ralph Lauren Corporation,131,0,923,500
houston_1340608221333641635_20160916.jpg,1080,1348,Ralph Lauren Corporation,131,0,923,500
houston_1340608482319408195_20160916.jpg,1080,1348,Ralph Lauren Corporation,131,0,923,500
houston_1340608785676593248_20160916.jpg,1080,1348,Ralph Lauren Corporation,131,0,923,500
houston_1340611094548477605_20160916.jpg,1080,1348,Ralph Lauren Corporation,131,0,923,500
houston_1340615095067397297_20160916.jpg,1080,1348,Ralph Lauren Corporation,131,0,923,500
houston_1340623096213759013_20160916.jpg,1080,1348,Ralph Lauren Corporation,131,0,923,500
houston_1341011935784759540_20160917.jpg,640,640,Ralph Lauren Corporation,6,75,590,584
houston_1341513319630118020_20160917.jpg,1080,1350,Ralph Lauren Corporation,46,704,244,997
houston_1343749462308623353_20160920.jpg,1080,1080,Ralph Lauren Corporation,5,0,1017,998
houston_1346102564303498469_20160924.jpg,1080,718,Ralph Lauren Corporation,98,20,1029,617
houston_1346686886769307799_20160924.jpg,480,600,Ralph Lauren Corporation,47,3,400,470
houston_1348205439532126095_20160927.jpg,1080,1080,Ralph Lauren Corporation,54,110,787,1065
houston_1349045564260329864_20160928.jpg,1080,1080,Ralph Lauren Corporation,30,15,1080,1080
houston_1351913184630317051_20161002.jpg,1080,1080,Ralph Lauren Corporation,61,27,1042,1006
houston_1355974795145049019_20161007.jpg,1080,1080,Ralph Lauren Corporation,451,245,868,560
houston_1370494277263997922_20161027.jpg,1080,1349,Ralph Lauren Corporation,8,22,906,1143
houston_1376287227122779399_20161104.jpg,1080,1080,Ralph Lauren Corporation,197,80,871,1037
houston_1381984462770752659_20161112.jpg,320,288,Ralph Lauren Corporation,5,3,305,287
houston_1383376307865534846_20161114.jpg,1080,1349,Ralph Lauren Corporation,258,449,622,739
houston_1383602075967176895_20161114.jpg,1080,1080,Ralph Lauren Corporation,71,277,930,960
houston_1384122062893509001_20161115.jpg,1080,1349,Ralph Lauren Corporation,61,0,1080,1310
houston_1384906485770989167_20161116.jpg,1080,1080,Ralph Lauren Corporation,11,7,1080,1080
houston_1385284028579520665_20161117.jpg,1080,1080,Ralph Lauren Corporation,83,2,1080,1059
houston_1385563150502204882_20161117.jpg,1080,1080,Ralph Lauren Corporation,534,346,1021,837
houston_1388006732676293282_20161120.jpg,320,320,Ralph Lauren Corporation,42,4,285,312
houston_1390710199471494883_20161124.jpg,640,640,Ralph Lauren Corporation,5,10,640,640
houston_1390939502020785474_20161125.jpg,750,750,Ralph Lauren Corporation,0,23,598,688
houston_1396650424111898199_20161202.jpg,1080,1080,Ralph Lauren Corporation,627,0,802,834
houston_1405491352136898998_20161215.jpg,1080,1080,Ralph Lauren Corporation,60,173,961,711
houston_1408125643216845527_20161218.jpg,750,805,Ralph Lauren Corporation,42,22,678,651
houston_1411841896880159931_20161223.jpg,640,640,Ralph Lauren Corporation,0,0,626,513
houston_1416259578362091554_20161229.jpg,1080,1080,Ralph Lauren Corporation,4,176,1070,979
houston_1418433781639379293_20170101.jpg,1080,1350,Ralph Lauren Corporation,35,131,1065,1280
houston_1419300198319993474_20170103.jpg,1080,1349,Ralph Lauren Corporation,155,164,638,362
houston_1421245002126544228_20170105.jpg,1080,1080,Ralph Lauren Corporation,0,0,960,940
houston_1421245210843547344_20170105.jpg,1080,1080,Ralph Lauren Corporation,0,0,960,940
houston_1421669540760979238_20170106.jpg,1080,1350,Ralph Lauren Corporation,90,33,1035,1142
houston_1423084294775782929_20170108.jpg,1080,565,Ralph Lauren Corporation,0,2,510,565
houston_1424350599746536275_20170110.jpg,1080,1080,Ralph Lauren Corporation,327,255,729,813
houston_1427133830845714518_20170113.jpg,1080,1080,Ralph Lauren Corporation,0,67,1073,859
houston_1431632588602337481_20170120.jpg,640,335,Ralph Lauren Corporation,72,0,394,250
houston_1431970581339655992_20170120.jpg,1080,922,Ralph Lauren Corporation,341,49,912,805
houston_1435923211102814295_20170126.jpg,320,324,Ralph Lauren Corporation,7,13,320,291
houston_1439194995998421908_20170130.jpg,750,920,Ralph Lauren Corporation,17,6,742,855
houston_1441351166647074800_20170202.jpg,750,750,Ralph Lauren Corporation,77,0,615,255
houston_1441515865823975716_20170202.jpg,480,480,Ralph Lauren Corporation,106,13,376,447
houston_1444428007849889838_20170206.jpg,1080,1080,Ralph Lauren Corporation,634,670,1080,923
houston_1444555323447932877_20170206.jpg,1080,720,Ralph Lauren Corporation,53,0,888,710
houston_1445276502899288454_20170207.jpg,1080,1080,Ralph Lauren Corporation,539,637,688,730
houston_1450410571455264687_20170215.jpg,1080,1349,Ralph Lauren Corporation,0,0,1071,1189
houston_1459860274412485298_20170228.jpg,1080,1080,Ralph Lauren Corporation,291,71,749,153
houston_1460377106726142622_20170228.jpg,1080,1324,Ralph Lauren Corporation,759,894,933,1261
houston_1462695198026776430_20170304.jpg,1080,1080,Ralph Lauren Corporation,528,18,775,323
houston_1463513421659382812_20170305.jpg,1080,809,Ralph Lauren Corporation,26,344,140,511
houston_1465058291281252055_20170307.jpg,1080,1080,Ralph Lauren Corporation,62,388,945,930
houston_1472035650555301828_20170316.jpg,320,400,Ralph Lauren Corporation,1,8,316,362
houston_1475837544575188546_20170322.jpg,640,640,Ralph Lauren Corporation,75,2,442,471
houston_1476123520936306920_20170322.jpg,1080,1080,Ralph Lauren Corporation,59,11,1028,1054
houston_1479336306512634358_20170326.jpg,1080,811,Ralph Lauren Corporation,290,0,763,192
houston_1479512077856404936_20170327.jpg,1080,1080,Ralph Lauren Corporation,32,8,1054,1052
houston_1481593867421494519_20170330.jpg,750,750,Ralph Lauren Corporation,90,45,555,579
houston_1482159948707307342_20170330.jpg,640,337,Ralph Lauren Corporation,0,0,558,309
houston_1483079482901627717_20170401.jpg,1080,1081,Ralph Lauren Corporation,45,4,1078,1019
houston_1483651026917278975_20170401.jpg,1080,1201,Ralph Lauren Corporation,121,49,1067,993
houston_1485065850422941289_20170403.jpg,1080,1080,Ralph Lauren Corporation,80,3,1043,931
houston_1485885014764021053_20170405.jpg,480,600,Ralph Lauren Corporation,43,221,345,443
houston_1486509179886876536_20170405.jpg,640,640,Ralph Lauren Corporation,43,0,588,620
houston_1486659009385395593_20170406.jpg,1080,1080,Ralph Lauren Corporation,787,920,1009,1016
houston_1492074663378106361_20170413.jpg,750,750,Ralph Lauren Corporation,265,159,676,582
houston_1492830564435147347_20170414.jpg,1080,1080,Ralph Lauren Corporation,216,270,871,781
houston_1494089547812758127_20170416.jpg,750,937,Ralph Lauren Corporation,152,4,664,435
houston_1495142359439128526_20170417.jpg,1080,1080,Ralph Lauren Corporation,151,35,954,1000
houston_1498702322355090676_20170422.jpg,1080,1341,Ralph Lauren Corporation,81,772,374,1034
houston_1499002010316378285_20170423.jpg,1080,1080,Ralph Lauren Corporation,565,827,1025,1076
houston_1502521392821622088_20170427.jpg,1080,809,Ralph Lauren Corporation,19,59,952,665
houston_1503928187019764883_20170429.jpg,1080,1080,Ralph Lauren Corporation,28,0,857,822
houston_1505960124127439688_20170502.jpg,1080,1350,Ralph Lauren Corporation,476,972,649,1252
houston_1506242251864189608_20170503.jpg,750,750,Ralph Lauren Corporation,0,685,64,749
houston_1507436103412614521_20170504.jpg,1080,720,Ralph Lauren Corporation,250,2,322,313
houston_1514987210297722304_20170515.jpg,320,312,Ralph Lauren Corporation,34,9,270,279
houston_1518260365698749727_20170519.jpg,1080,1080,Ralph Lauren Corporation,93,3,1062,1058
houston_1519983761105541807_20170522.jpg,1080,1080,Ralph Lauren Corporation,46,721,1040,880
houston_1520729866700674025_20170523.jpg,480,347,Ralph Lauren Corporation,15,23,429,262
houston_1523420234986502296_20170526.jpg,1080,769,Ralph Lauren Corporation,507,542,758,766
houston_1524693217265432889_20170528.jpg,320,320,Ralph Lauren Corporation,0,1,147,313
houston_1524774658853995299_20170528.jpg,750,937,Ralph Lauren Corporation,25,14,720,900
houston_1525477454092642942_20170529.jpg,1080,1080,Ralph Lauren Corporation,20,171,1062,992
houston_1525516492493268321_20170529.jpg,1080,1080,Ralph Lauren Corporation,447,0,678,311
houston_1525718408737786225_20170529.jpg,1080,1080,Ralph Lauren Corporation,716,489,798,641
houston_1528502767222845854_20170602.jpg,1080,1080,Ralph Lauren Corporation,80,3,1043,931
houston_1530000449843130030_20170604.jpg,1080,718,Ralph Lauren Corporation,42,0,1030,687
houston_1530230163752550941_20170605.jpg,750,750,Ralph Lauren Corporation,417,296,470,387
houston_1530361354350163164_20170605.jpg,750,750,Ralph Lauren Corporation,14,22,230,704
houston_1537753705745833588_20170615.jpg,750,750,Ralph Lauren Corporation,13,81,703,598
houston_1538616197036166859_20170616.jpg,1080,949,Ralph Lauren Corporation,221,11,915,935
houston_1539612285507899935_20170618.jpg,1080,1080,Ralph Lauren Corporation,11,771,365,953
houston_1542759737937060975_20170622.jpg,320,320,Ralph Lauren Corporation,11,0,292,318
houston_1543553151911066625_20170623.jpg,1080,1080,Ralph Lauren Corporation,237,32,872,1066
houston_1544606202915045397_20170625.jpg,1080,1350,Ralph Lauren Corporation,17,10,1080,1284
houston_1545647556648943300_20170626.jpg,640,412,Ralph Lauren Corporation,12,1,602,381
houston_1545945680052732797_20170626.jpg,1080,1080,Ralph Lauren Corporation,140,38,949,1029
houston_1551367443988722017_20170704.jpg,1080,1080,Ralph Lauren Corporation,127,0,985,991
houston_1551764420366108351_20170704.jpg,1080,1350,Ralph Lauren Corporation,164,21,627,451
houston_1551828195750108657_20170704.jpg,1080,1080,Ralph Lauren Corporation,925,45,1041,227
houston_1554065467415949435_20170708.jpg,1080,720,Ralph Lauren Corporation,216,118,674,519
houston_1554193154613658415_20170708.jpg,1080,1350,Ralph Lauren Corporation,528,985,940,1318
houston_1560710634239650987_20170717.jpg,1080,1080,Ralph Lauren Corporation,517,866,604,996
houston_1562966296059116664_20170720.jpg,480,480,Ralph Lauren Corporation,158,122,458,381
houston_1565089432594552933_20170723.jpg,1080,1350,Ralph Lauren Corporation,44,0,674,1113
houston_1565515455308690058_20170723.jpg,1080,1080,Ralph Lauren Corporation,683,757,833,944
houston_1571253524243091719_20170731.jpg,750,750,Ralph Lauren Corporation,207,153,465,443
houston_1572719430638944429_20170802.jpg,1080,1080,Ralph Lauren Corporation,0,52,1042,1054
houston_1574764204514916221_20170805.jpg,750,750,Ralph Lauren Corporation,21,25,736,622
houston_1576749757795508225_20170808.jpg,1080,1080,Ralph Lauren Corporation,603,253,1072,593
houston_1578295654449740861_20170810.jpg,750,750,Ralph Lauren Corporation,506,19,651,713
houston_1580850110408718491_20170814.jpg,1080,1080,Ralph Lauren Corporation,399,68,774,476
houston_1581114767979183016_20170814.jpg,320,254,Ralph Lauren Corporation,71,6,315,239
houston_1581115638692574232_20170814.jpg,320,254,Ralph Lauren Corporation,70,6,316,238
houston_1581526181933430706_20170814.jpg,1080,1080,Ralph Lauren Corporation,117,18,1078,1058
houston_1583501292168566827_20170817.jpg,1080,1350,Ralph Lauren Corporation,731,1090,1013,1344
houston_1587721885352517031_20170823.jpg,1080,1080,Ralph Lauren Corporation,5,94,744,709
houston_1588646268211575027_20170824.jpg,1080,1350,Ralph Lauren Corporation,8,10,271,234
houston_1596010825138527487_20170903.jpg,1080,1080,Ralph Lauren Corporation,874,512,999,648
houston_1596216140681324290_20170904.jpg,1080,1350,Ralph Lauren Corporation,390,302,693,1053
houston_1599724961760454109_20170909.jpg,1080,1080,Ralph Lauren Corporation,664,934,806,1023
houston_1600139611307487073_20170909.jpg,1080,1080,Ralph Lauren Corporation,6,972,104,1056
houston_1600574901622054721_20170910.jpg,1080,1349,Ralph Lauren Corporation,33,118,868,1124
houston_1600638893514634543_20170910.jpg,750,937,Ralph Lauren Corporation,177,248,716,856
houston_1600875739878644995_20170910.jpg,1080,1349,Ralph Lauren Corporation,62,58,858,938
houston_1602314765542366697_20170912.jpg,1080,1080,Ralph Lauren Corporation,0,191,947,1073
houston_1602438979393909349_20170912.jpg,1080,1350,Ralph Lauren Corporation,273,274,844,1215
houston_1604528768596411725_20170915.jpg,1080,1080,Ralph Lauren Corporation,2,1,926,1065
houston_1605936273612889748_20170917.jpg,1080,1350,Ralph Lauren Corporation,48,0,854,1207
houston_1607605447286688629_20170919.jpg,1080,1080,Ralph Lauren Corporation,35,67,1072,1002
houston_1611253710560830943_20170924.jpg,750,750,Ralph Lauren Corporation,22,105,747,633
houston_1611384311222484484_20170925.jpg,480,480,Ralph Lauren Corporation,8,53,455,461
houston_1613175380901729251_20170927.jpg,1080,1080,Ralph Lauren Corporation,25,8,956,960
houston_1615078907949960633_20170930.jpg,640,640,Ralph Lauren Corporation,67,30,570,601
houston_1618293601312599346_20171004.jpg,1080,1080,Ralph Lauren Corporation,923,0,1074,113
houston_1618836688174409355_20171005.jpg,1080,901,Ralph Lauren Corporation,41,19,1061,774
houston_1621196443308873636_20171008.jpg,1080,1045,Ralph Lauren Corporation,24,60,1071,995
houston_1621928271880163473_20171009.jpg,640,640,Ralph Lauren Corporation,0,0,563,571
houston_1623805001712063004_20171012.jpg,1080,1080,Ralph Lauren Corporation,89,967,225,1066
houston_1625907530978607340_20171015.jpg,1080,1080,Ralph Lauren Corporation,0,932,57,1077
houston_1626998948948561744_20171016.jpg,1080,1080,Ralph Lauren Corporation,44,104,978,986
houston_1627223879968377558_20171017.jpg,1080,1080,Ralph Lauren Corporation,90,192,848,1035
houston_1627558680915147683_20171017.jpg,1080,1350,Ralph Lauren Corporation,619,1052,792,1249
houston_1628635430022059452_20171018.jpg,1080,1080,Ralph Lauren Corporation,3,2,1080,1028
houston_1628733841454076176_20171019.jpg,1080,1080,Ralph Lauren Corporation,380,192,1030,887
houston_1628865983363299487_20171019.jpg,1080,1080,Ralph Lauren Corporation,38,819,93,960
houston_1630029141289823682_20171020.jpg,1080,1080,Ralph Lauren Corporation,443,23,580,329
houston_1630502646526017955_20171021.jpg,1080,1064,Ralph Lauren Corporation,0,0,1080,1044
houston_1631009994211026698_20171022.jpg,1080,1080,Ralph Lauren Corporation,820,603,929,773
houston_1631150627832024098_20171022.jpg,640,640,Ralph Lauren Corporation,30,11,595,445
houston_1635023554217056163_20171027.jpg,1080,1350,Ralph Lauren Corporation,0,10,976,1333
houston_1635784151636816317_20171028.jpg,1080,1350,Ralph Lauren Corporation,0,587,833,1350
houston_1636725084909808031_20171030.jpg,1080,1349,Ralph Lauren Corporation,8,20,1080,1349
houston_1637445522975808293_20171031.jpg,640,801,Ralph Lauren Corporation,103,58,591,765
houston_1639374485021184021_20171102.jpg,1080,608,Ralph Lauren Corporation,202,105,262,381
houston_1640949948516209088_20171104.jpg,1080,1080,Ralph Lauren Corporation,218,726,393,959
houston_1642054441133075250_20171106.jpg,1080,966,Ralph Lauren Corporation,278,11,1072,857
houston_1642617408769074856_20171107.jpg,1080,1080,Ralph Lauren Corporation,0,255,1006,781
houston_1645295424142949652_20171110.jpg,1080,1195,Ralph Lauren Corporation,7,294,786,876
houston_1645940040608870837_20171111.jpg,1080,1350,Ralph Lauren Corporation,135,360,219,554
houston_1646594448391436889_20171112.jpg,750,750,Ralph Lauren Corporation,104,14,631,699
houston_1648620973976268408_20171115.jpg,640,640,Ralph Lauren Corporation,109,0,438,492
houston_1656701456776355472_20171126.jpg,1080,1349,Ralph Lauren Corporation,49,67,862,875
houston_1656705780189093472_20171126.jpg,1080,1349,Ralph Lauren Corporation,0,16,937,1038
houston_1660351094440474156_20171201.jpg,1080,1080,Ralph Lauren Corporation,6,189,1080,696
houston_1664964865053611305_20171208.jpg,1080,1080,Ralph Lauren Corporation,389,99,956,872
houston_1666456483313553873_20171210.jpg,1080,1349,Ralph Lauren Corporation,36,0,1074,1342
houston_1666570112167316524_20171210.jpg,1080,1350,Ralph Lauren Corporation,725,1156,839,1350
houston_1667315732894373978_20171211.jpg,480,600,Ralph Lauren Corporation,58,15,417,529
houston_1667469842645465261_20171211.jpg,1080,1080,Ralph Lauren Corporation,11,16,1066,1078
houston_1667790567171521878_20171211.jpg,1080,720,Ralph Lauren Corporation,143,21,996,669
houston_1667943077183889977_20171212.jpg,1080,1080,Ralph Lauren Corporation,253,47,828,1066
houston_1668479017631474267_20171212.jpg,1080,1080,Ralph Lauren Corporation,132,50,1019,984
houston_1669750315056163258_20171214.jpg,1080,608,Ralph Lauren Corporation,222,76,956,589
houston_1670008568152038260_20171215.jpg,1080,822,Ralph Lauren Corporation,0,8,1048,822
houston_1670382444367307174_20171215.jpg,1080,1350,Ralph Lauren Corporation,0,0,330,780
houston_1671495979625793851_20171217.jpg,1080,1080,Ralph Lauren Corporation,807,725,1074,1067
houston_1674399379498118806_20171221.jpg,1080,810,Ralph Lauren Corporation,0,0,581,759
houston_1678862420607284361_20171227.jpg,1080,1080,Ralph Lauren Corporation,734,432,1011,668
houston_1679440665627225552_20171228.jpg,1080,1350,Ralph Lauren Corporation,42,1012,236,1258
houston_1679909667868180400_20171228.jpg,750,750,Ralph Lauren Corporation,155,14,588,670
houston_1680719659298817248_20171229.jpg,750,750,Ralph Lauren Corporation,20,37,645,645
houston_1680968289343279532_20171230.jpg,640,640,Ralph Lauren Corporation,0,169,578,436
houston_1682130825541264242_20171231.jpg,1080,1080,Ralph Lauren Corporation,202,645,595,1047
houston_1704933292900660470_20180201.jpg,1080,1074,Ralph Lauren Corporation,178,0,914,1034
houston_1705524577692862727_20180202.jpg,1080,1350,Ralph Lauren Corporation,32,327,961,1121
houston_1708234088958983565_20180205.jpg,1080,1165,Ralph Lauren Corporation,0,33,496,1151
houston_1710843808512930464_20180209.jpg,750,750,Ralph Lauren Corporation,309,0,534,52
houston_1720394896637970837_20180222.jpg,1080,1350,Ralph Lauren Corporation,23,67,1078,1350
houston_1720585439347590258_20180222.jpg,1080,1080,Ralph Lauren Corporation,5,41,947,717
houston_1720614277368389148_20180222.jpg,1080,1080,Ralph Lauren Corporation,172,910,417,1080
houston_1721840089221188870_20180224.jpg,480,480,Ralph Lauren Corporation,29,2,435,423
houston_1726047307089367998_20180302.jpg,1080,1350,Ralph Lauren Corporation,368,538,792,967
houston_1726464967248807931_20180302.jpg,1080,1080,Ralph Lauren Corporation,105,4,630,771
houston_1727320108893800447_20180304.jpg,1080,1350,Ralph Lauren Corporation,1,44,235,223
houston_1728739560571358710_20180306.jpg,1080,1349,Ralph Lauren Corporation,18,110,1080,1307
houston_1729206007978423726_20180306.jpg,1080,953,Ralph Lauren Corporation,397,548,644,935
houston_1729985254388992515_20180307.jpg,640,636,Ralph Lauren Corporation,147,156,362,315
houston_1730338443987616057_20180308.jpg,640,640,Ralph Lauren Corporation,0,0,639,631
houston_1731371519004654117_20180309.jpg,1080,1350,Ralph Lauren Corporation,48,1199,143,1271
houston_1733679848508326396_20180312.jpg,1080,1080,Ralph Lauren Corporation,141,61,1031,1078
houston_1733715604144402925_20180312.jpg,1080,1212,Ralph Lauren Corporation,242,2,1028,1157
houston_1734455493696675105_20180313.jpg,1080,1350,Ralph Lauren Corporation,757,492,923,769
houston_1734585907845421254_20180314.jpg,1080,1350,Ralph Lauren Corporation,52,46,942,1251
houston_1735030840024397195_20180314.jpg,480,492,Ralph Lauren Corporation,13,0,435,450
houston_1736649926966080399_20180317.jpg,1080,1080,Ralph Lauren Corporation,278,806,427,1080
houston_1738110545728699271_20180319.jpg,1080,1080,Ralph Lauren Corporation,245,71,862,871
houston_1738473998680123182_20180319.jpg,1080,1080,Ralph Lauren Corporation,29,388,358,669
houston_1740105290893940890_20180321.jpg,1080,1350,Ralph Lauren Corporation,0,48,984,1297
houston_1740626952632205512_20180322.jpg,1080,1350,Ralph Lauren Corporation,58,65,1034,1056
houston_1744031109946910944_20180327.jpg,1080,1350,Ralph Lauren Corporation,439,617,535,695
houston_1745450778377395193_20180329.jpg,1080,1080,Ralph Lauren Corporation,690,905,805,1073
houston_1746515194542207775_20180330.jpg,1080,1080,Ralph Lauren Corporation,73,11,946,918
houston_1747886654414503377_20180401.jpg,1080,1080,Ralph Lauren Corporation,10,12,1049,1038
houston_1751000209963771100_20180405.jpg,1080,1080,Ralph Lauren Corporation,278,361,607,820
houston_1751634362044081418_20180406.jpg,640,640,Ralph Lauren Corporation,176,41,585,580
houston_1751725251270914305_20180406.jpg,1080,1180,Ralph Lauren Corporation,228,247,334,368
houston_1752649199559558692_20180408.jpg,750,747,Ralph Lauren Corporation,92,16,646,717
houston_1754342226063858136_20180410.jpg,750,750,Ralph Lauren Corporation,28,14,703,685
houston_1754770216041993911_20180411.jpg,1080,1080,Ralph Lauren Corporation,220,0,898,1060
houston_1755553349471723252_20180412.jpg,750,750,Ralph Lauren Corporation,30,24,661,651
houston_1759264680491528669_20180417.jpg,1080,1080,Ralph Lauren Corporation,1,7,452,457
houston_1761395288859441279_20180420.jpg,1080,1350,Ralph Lauren Corporation,232,6,796,335
houston_1764990545098381292_20180425.jpg,1080,1080,Ralph Lauren Corporation,297,0,824,1063
houston_1765067283918486526_20180425.jpg,1080,1080,Ralph Lauren Corporation,563,46,1072,1066
houston_1765768686335883778_20180426.jpg,1080,1080,Ralph Lauren Corporation,29,105,933,1066
houston_1766309791833389859_20180426.jpg,1080,1080,Ralph Lauren Corporation,6,394,311,956
houston_1766473840551816264_20180427.jpg,1080,1080,Ralph Lauren Corporation,12,0,1029,1057
houston_1772345649591491426_20180505.jpg,640,640,Ralph Lauren Corporation,0,266,421,640
houston_1772976072734075650_20180506.jpg,1080,1350,Ralph Lauren Corporation,66,18,1007,1310
houston_1777135777533271882_20180511.jpg,1080,1350,Ralph Lauren Corporation,75,42,1019,1323
houston_1777195639161974075_20180511.jpg,750,750,Ralph Lauren Corporation,176,0,561,706
houston_1778550332806457697_20180513.jpg,1080,1080,Ralph Lauren Corporation,44,543,1029,1080
houston_1779456354454713308_20180515.jpg,1080,719,Ralph Lauren Corporation,195,40,908,656
houston_1787201308799056551_20180525.jpg,640,640,Ralph Lauren Corporation,115,1,411,510
